1	Es	es	P	PPER	3|Sg|Neut|Nom	2	subj	_	_
12	ging	gehen	V	VVFIN	3|Sg|Past|Ind	9	cj	_	_
13	ihm	er	P	PPER	3|Sg|_|Dat	12	objd	6	6
14	nur	nur	A	ADV	_	12	adv	_	_
15	bis	bis	P	APPR	Acc	12	pp	_	_
16	ans	an	P	APPRART	Acc	15	pp	_	_
17	Knie	Knie	N	NN	Neut|Acc|_	16	pn	_	_
18	.	.	$	$.	_	0	root	_	_

1	Nun	nun	A	ADV	_	2	adv	_	_
2	wollte	wollen	V	VMFIN	3|Sg|Past|_	0	root	_	_
3	Bruder	Bruder	N	NN	Masc|Nom|Sg	2	subj	1	1
4	Lustig	Lustig	N	NE	Masc|Nom|Sg	3	app	1	1
5	auch	auch	A	ADV	_	2	adv	_	_
6	hindurch	hindurch	A	ADV	_	2	adv	_	_
7	,	,	$	$,	_	0	root	_	_
8	aber	aber	K	KON	_	2	kon	_	_
9	das	die	A	ART	Def|Neut|Nom|Sg	10	det	25	25
10	Wasser	Wasser	N	NN	Neut|Nom|Sg	11	subj	25	25
11	wurde	werden	V	VAFIN	3|Sg|Past|Ind	8	cj	_	_
12	größer	groß	A	ADJD	Comp|	11	pred	_	_
13	und	und	K	KON	_	11	kon	_	_
14	stieg	steigen	V	VVFIN	_|Sg|Past|Ind	13	cj	_	_
15	ihm	er	P	PPER	3|Sg|_|Dat	14	objd	1	1
16	an	an	P	APPR	Acc	14	pp	_	_
17	den	die	A	ART	Def|Masc|Acc|Sg	18	det	26	26
18	Hals	Hals	N	NN	Masc|Acc|Sg	16	pn	26	26
19	.	.	$	$.	_	0	root	_	_

1	Da	da	A	ADV	_	2	adv	_	_
2	rief	rufen	V	VVFIN	3|Sg|Past|Ind	0	root	_	_
3	er	er	P	PPER	3|Sg|Masc|Nom	2	subj	26	26
4	'	'	$	$(	_	0	root	_	_
5	Bruder	Bruder	N	NN	Masc|_|Sg	2	obja	27	27
6	,	,	$	$,	_	0	root	_	_
7	hilf	helfen	V	VVIMP	Sg	0	root	_	_
8	mir	ich	P	PPER	1|Sg|_|Dat	7	objd	6	6
9	.	.	$	$.	_	0	root	_	_

